time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
15.721,-0.58,-1.04,-0.15,-0.75,-1.49,1.63,-1.08,1.55,1.82
15.733,-0.58,-1.04,-0.15,-0.23,-1.48,2.2,-1.08,1.55,1.82
15.74,-0.46,-0.99,-0.03,-0.23,-1.48,2.2,-1.08,1.55,1.82
15.753,-0.46,-0.99,-0.03,0.25,-1.07,2.57,-1.08,1.55,1.82
15.776,-0.46,-0.99,-0.03,0.72,-0.87,2.9,-1.08,1.55,1.82
15.786,-0.46,-0.99,-0.03,0.72,-0.87,2.9,-1.03,1.11,1.85
15.793,-0.46,-0.99,-0.03,1.16,-0.84,2.98,-1.03,1.11,1.85
15.805,-0.38,-0.89,-0.0,1.16,-0.84,2.98,-1.03,1.11,1.85
15.813,-0.38,-0.89,-0.0,1.66,-0.9,3.25,-1.03,1.11,1.85
15.833,-0.38,-0.89,-0.0,2.1,-0.78,3.33,-1.03,1.11,1.85
15.853,-0.38,-0.89,-0.0,2.49,-0.74,3.72,-1.03,1.11,1.85
15.854,-0.38,-0.89,-0.0,2.49,-0.74,3.72,-0.92,1.03,1.67
15.872,-0.29,-0.81,0.04,2.49,-0.74,3.72,-0.92,1.03,1.67
15.874,-0.29,-0.81,0.04,2.8,-0.53,3.9,-0.92,1.03,1.67
15.893,-0.29,-0.81,0.04,3.13,-0.3,4.29,-0.92,1.03,1.67
15.913,-0.29,-0.81,0.04,3.34,0.05,4.28,-0.92,1.03,1.67
15.916,-0.29,-0.81,0.04,3.34,0.05,4.28,-0.65,0.57,1.26
15.934,-0.29,-0.81,0.04,3.83,0.05,4.45,-0.65,0.57,1.26
15.936,-0.21,-0.7,0.07,3.83,0.05,4.45,-0.65,0.57,1.26
15.954,-0.21,-0.7,0.07,4.11,0.26,4.17,-0.65,0.57,1.26
15.973,-0.21,-0.7,0.07,4.46,0.01,4.23,-0.65,0.57,1.26
15.981,-0.21,-0.7,0.07,4.46,0.01,4.23,-0.22,0.15,0.52
15.993,-0.21,-0.7,0.07,4.52,-0.29,3.79,-0.22,0.15,0.52
16.001,-0.14,-0.8,0.02,4.52,-0.29,3.79,-0.22,0.15,0.52
16.014,-0.14,-0.8,0.02,4.62,-1.0,3.64,-0.22,0.15,0.52
16.033,-0.14,-0.8,0.02,4.31,-1.31,3.32,-0.22,0.15,0.52
16.051,-0.14,-0.8,0.02,4.31,-1.31,3.32,0.05,-0.45,-0.57
16.055,-0.14,-0.8,0.02,4.18,-1.6,3.52,0.05,-0.45,-0.57
16.071,-0.17,-0.91,0.04,4.18,-1.6,3.52,0.05,-0.45,-0.57
16.073,-0.17,-0.91,0.04,3.8,-1.05,3.33,0.05,-0.45,-0.57
16.093,-0.17,-0.91,0.04,3.71,-1.25,2.95,0.05,-0.45,-0.57
16.113,-0.17,-0.91,0.04,3.43,-2.13,2.1,0.05,-0.45,-0.57
16.114,-0.17,-0.91,0.04,3.43,-2.13,2.1,0.69,-0.89,-1.73
16.132,-0.14,-1.24,-0.09,3.43,-2.13,2.1,0.69,-0.89,-1.73
16.134,-0.14,-1.24,-0.09,3.23,-3.62,1.37,0.69,-0.89,-1.73
16.155,-0.14,-1.24,-0.09,2.34,-5.05,0.53,0.69,-0.89,-1.73
16.173,-0.14,-1.24,-0.09,0.48,-5.88,-0.03,0.69,-0.89,-1.73
16.176,-0.14,-1.24,-0.09,0.48,-5.88,-0.03,1.14,-0.77,-3.35
16.193,-0.14,-1.24,-0.09,-1.92,-5.43,-0.4,1.14,-0.77,-3.35
16.197,-0.54,-1.5,-0.18,-1.92,-5.43,-0.4,1.14,-0.77,-3.35
16.213,-0.54,-1.5,-0.18,-4.02,-4.4,-0.36,1.14,-0.77,-3.35
16.233,-0.54,-1.5,-0.18,-5.17,-3.57,-0.43,1.14,-0.77,-3.35
16.241,-0.54,-1.5,-0.18,-5.17,-3.57,-0.43,1.52,-0.54,-2.81
16.254,-0.54,-1.5,-0.18,-6.04,-3.52,-1.11,1.52,-0.54,-2.81
16.288,-0.77,-1.38,-0.23,-6.04,-3.52,-1.11,1.52,-0.54,-2.81
16.289,-0.77,-1.38,-0.23,-6.34,-3.6,-2.32,1.52,-0.54,-2.81
16.296,-0.77,-1.38,-0.23,-6.84,-2.73,-3.76,1.52,-0.54,-2.81
16.307,-0.77,-1.38,-0.23,-6.84,-2.73,-3.76,2.14,1.26,-0.75
16.316,-0.77,-1.38,-0.23,-6.51,-0.77,-4.31,2.14,1.26,-0.75
16.326,-0.72,-0.95,-0.43,-6.51,-0.77,-4.31,2.14,1.26,-0.75
16.335,-0.72,-0.95,-0.43,-5.98,1.0,-4.61,2.14,1.26,-0.75
16.354,-0.72,-0.95,-0.43,-4.98,1.97,-4.42,2.14,1.26,-0.75
16.376,-0.72,-0.95,-0.43,-4.32,2.84,-4.45,2.14,1.26,-0.75
16.378,-0.72,-0.95,-0.43,-4.32,2.84,-4.45,0.82,-0.83,0.68
16.391,-0.5,-0.66,-0.38,-4.32,2.84,-4.45,0.82,-0.83,0.68
16.4,-0.5,-0.66,-0.38,-3.04,3.31,-4.23,0.82,-0.83,0.68
16.414,-0.5,-0.66,-0.38,-1.99,3.68,-4.2,0.82,-0.83,0.68
16.433,-0.5,-0.66,-0.38,-0.81,3.81,-3.75,0.82,-0.83,0.68
16.436,-0.5,-0.66,-0.38,-0.81,3.81,-3.75,-0.01,-1.67,1.06
16.455,-0.5,-0.66,-0.38,0.15,3.99,-3.55,-0.01,-1.67,1.06
16.458,-0.23,-0.57,-0.32,0.15,3.99,-3.55,-0.01,-1.67,1.06
16.478,-0.23,-0.57,-0.32,0.94,4.14,-2.87,-0.01,-1.67,1.06
16.493,-0.23,-0.57,-0.32,1.23,4.2,-2.65,-0.01,-1.67,1.06
16.501,-0.23,-0.57,-0.32,1.23,4.2,-2.65,-0.16,-1.01,0.3
16.516,-0.23,-0.57,-0.32,1.07,4.03,-2.25,-0.16,-1.01,0.3
16.521,-0.21,-0.57,-0.25,1.07,4.03,-2.25,-0.16,-1.01,0.3
16.534,-0.21,-0.57,-0.25,0.59,3.88,-2.36,-0.16,-1.01,0.3
16.554,-0.21,-0.57,-0.25,0.3,3.64,-2.04,-0.16,-1.01,0.3
16.589,-0.21,-0.57,-0.25,0.3,3.64,-2.04,-0.33,-0.86,-0.19
16.59,-0.21,-0.57,-0.25,0.03,3.28,-1.78,-0.33,-0.86,-0.19
16.591,-0.32,-0.68,-0.21,0.03,3.28,-1.78,-0.33,-0.86,-0.19
16.596,-0.32,-0.68,-0.21,-0.11,2.66,-1.5,-0.33,-0.86,-0.19
16.613,-0.32,-0.68,-0.21,-0.28,2.11,-1.37,-0.33,-0.86,-0.19
16.634,-0.32,-0.68,-0.21,-0.52,1.19,-1.34,-0.33,-0.86,-0.19
16.636,-0.32,-0.68,-0.21,-0.52,1.19,-1.34,-0.28,-0.73,-0.54
16.653,-0.39,-0.96,-0.24,-0.52,1.19,-1.34,-0.28,-0.73,-0.54
16.656,-0.39,-0.96,-0.24,-0.86,0.04,-1.69,-0.28,-0.73,-0.54
16.686,-0.39,-0.96,-0.24,-1.26,-1.8,-2.08,-0.28,-0.73,-0.54
16.695,-0.39,-0.96,-0.24,-2.03,-3.37,-1.94,-0.28,-0.73,-0.54
16.698,-0.39,-0.96,-0.24,-2.03,-3.37,-1.94,-0.63,-0.47,-0.86
16.713,-0.39,-0.96,-0.24,-2.81,-3.08,-1.17,-0.63,-0.47,-0.86
16.716,-0.58,-1.25,-0.2,-2.81,-3.08,-1.17,-0.63,-0.47,-0.86
16.734,-0.58,-1.25,-0.2,-3.8,-1.8,-0.21,-0.63,-0.47,-0.86
16.753,-0.58,-1.25,-0.2,-4.1,-1.16,0.76,-0.63,-0.47,-0.86
16.777,-0.58,-1.25,-0.2,-4.1,-1.16,0.76,-0.68,-0.81,-0.16
16.779,-0.58,-1.25,-0.2,-3.67,-1.62,1.5,-0.68,-0.81,-0.16
16.785,-0.57,-1.21,0.02,-3.67,-1.62,1.5,-0.68,-0.81,-0.16
16.793,-0.57,-1.21,0.02,-2.09,-2.81,1.23,-0.68,-0.81,-0.16
16.814,-0.57,-1.21,0.02,-0.7,-3.16,0.07,-0.68,-0.81,-0.16
16.826,-0.57,-1.21,0.02,-0.7,-3.16,0.07,0.72,0.3,-0.14
16.834,-0.57,-1.21,0.02,-0.5,-3.24,-1.32,0.72,0.3,-0.14
16.85,-0.39,-1.27,-0.33,-0.5,-3.24,-1.32,0.72,0.3,-0.14
16.853,-0.39,-1.27,-0.33,-1.41,-2.72,-2.42,0.72,0.3,-0.14
16.882,-0.39,-1.27,-0.33,-2.57,-2.1,-2.71,0.72,0.3,-0.14
16.894,-0.39,-1.27,-0.33,-3.72,-1.63,-2.68,0.72,0.3,-0.14
16.895,-0.39,-1.27,-0.33,-3.72,-1.63,-2.68,0.26,2.17,-0.19
16.912,-0.75,-1.08,-0.36,-3.72,-1.63,-2.68,0.26,2.17,-0.19
16.914,-0.75,-1.08,-0.36,-4.6,-1.11,-2.29,0.26,2.17,-0.19
16.934,-0.75,-1.08,-0.36,-5.14,-0.65,-1.74,0.26,2.17,-0.19
16.953,-0.75,-1.08,-0.36,-4.55,-1.41,-0.95,0.26,2.17,-0.19
16.956,-0.75,-1.08,-0.36,-4.55,-1.41,-0.95,-0.75,1.79,1.29
16.977,-0.75,-1.08,-0.36,-3.3,-2.18,-0.3,-0.75,1.79,1.29
16.978,-0.63,-1.17,-0.2,-3.3,-2.18,-0.3,-0.75,1.79,1.29
16.994,-0.63,-1.17,-0.2,-2.31,-1.97,0.19,-0.75,1.79,1.29
17.013,-0.63,-1.17,-0.2,-1.77,-1.42,0.53,-0.75,1.79,1.29
17.024,-0.63,-1.17,-0.2,-1.77,-1.42,0.53,-1.1,1.46,1.89
17.034,-0.63,-1.17,-0.2,-1.25,-1.35,1.03,-1.1,1.46,1.89
17.041,-0.5,-1.04,-0.12,-1.25,-1.35,1.03,-1.1,1.46,1.89
17.053,-0.5,-1.04,-0.12,-0.52,-1.42,1.6,-1.1,1.46,1.89
17.08,-0.5,-1.04,-0.12,0.35,-1.49,2.13,-1.1,1.46,1.89
17.087,-0.5,-1.04,-0.12,0.35,-1.49,2.13,-1.32,1.3,2.02
17.102,-0.5,-1.04,-0.12,1.0,-1.44,2.77,-1.32,1.3,2.02
17.106,-0.35,-0.96,-0.01,1.0,-1.44,2.77,-1.32,1.3,2.02
17.116,-0.35,-0.96,-0.01,1.41,-1.25,3.08,-1.32,1.3,2.02
17.134,-0.35,-0.96,-0.01,1.74,-1.25,3.56,-1.32,1.3,2.02
17.153,-0.35,-0.96,-0.01,1.99,-1.05,3.68,-1.32,1.3,2.02
17.155,-0.35,-0.96,-0.01,1.99,-1.05,3.68,-1.12,1.09,1.58
17.172,-0.3,-0.89,0.03,1.99,-1.05,3.68,-1.12,1.09,1.58
17.176,-0.3,-0.89,0.03,2.34,-1.13,4.09,-1.12,1.09,1.58
17.193,-0.3,-0.89,0.03,2.48,-0.6,4.14,-1.12,1.09,1.58
17.213,-0.3,-0.89,0.03,2.57,-0.3,4.43,-1.12,1.09,1.58
17.216,-0.3,-0.89,0.03,2.57,-0.3,4.43,-0.82,0.91,1.14
17.235,-0.3,-0.89,0.03,2.52,-0.01,4.43,-0.82,0.91,1.14
17.236,-0.3,-0.75,0.06,2.52,-0.01,4.43,-0.82,0.91,1.14
17.253,-0.3,-0.75,0.06,2.72,0.06,4.65,-0.82,0.91,1.14
17.278,-0.3,-0.75,0.06,2.93,0.27,4.47,-0.82,0.91,1.14
17.286,-0.3,-0.75,0.06,2.93,0.27,4.47,-0.46,0.48,0.84
17.3,-0.3,-0.75,0.06,3.12,0.37,4.75,-0.46,0.48,0.84
17.301,-0.24,-0.67,0.08,3.12,0.37,4.75,-0.46,0.48,0.84
17.315,-0.24,-0.67,0.08,3.4,0.79,4.39,-0.46,0.48,0.84
17.333,-0.24,-0.67,0.08,3.73,0.22,4.15,-0.46,0.48,0.84
17.351,-0.24,-0.67,0.08,3.73,0.22,4.15,0.09,0.15,0.29
17.353,-0.24,-0.67,0.08,3.81,-0.19,3.61,0.09,0.15,0.29
17.387,-0.17,-0.83,-0.0,3.81,-0.19,3.61,0.09,0.15,0.29
17.389,-0.17,-0.83,-0.0,3.89,-0.88,3.5,0.09,0.15,0.29
17.395,-0.17,-0.83,-0.0,3.61,-0.82,3.22,0.09,0.15,0.29
17.413,-0.17,-0.83,-0.0,3.47,-0.61,2.88,0.09,0.15,0.29
17.414,-0.17,-0.83,-0.0,3.47,-0.61,2.88,0.54,-0.37,-0.65
17.432,-0.2,-0.88,-0.06,3.47,-0.61,2.88,0.54,-0.37,-0.65
17.436,-0.2,-0.88,-0.06,3.05,-0.48,2.29,0.54,-0.37,-0.65
17.453,-0.2,-0.88,-0.06,3.07,-1.58,1.81,0.54,-0.37,-0.65
17.482,-0.2,-0.88,-0.06,2.94,-3.05,1.18,0.54,-0.37,-0.65
17.484,-0.2,-0.88,-0.06,2.94,-3.05,1.18,0.84,-0.74,-1.7
17.494,-0.2,-0.88,-0.06,2.62,-4.34,0.55,0.84,-0.74,-1.7
17.496,-0.18,-1.36,-0.18,2.62,-4.34,0.55,0.84,-0.74,-1.7
17.514,-0.18,-1.36,-0.18,1.01,-4.39,0.15,0.84,-0.74,-1.7
17.534,-0.18,-1.36,-0.18,-1.03,-3.57,0.43,0.84,-0.74,-1.7
17.541,-0.18,-1.36,-0.18,-1.03,-3.57,0.43,0.93,-1.3,-2.91
17.554,-0.18,-1.36,-0.18,-2.58,-3.12,0.27,0.93,-1.3,-2.91
17.574,-0.6,-1.27,-0.13,-2.58,-3.12,0.27,0.93,-1.3,-2.91
17.575,-0.6,-1.27,-0.13,-3.7,-2.87,-0.08,0.93,-1.3,-2.91
17.594,-0.6,-1.27,-0.13,-4.28,-3.23,-0.91,0.93,-1.3,-2.91
17.606,-0.6,-1.27,-0.13,-4.28,-3.23,-0.91,2.02,-0.21,-2.08
17.613,-0.6,-1.27,-0.13,-4.9,-3.48,-2.23,2.02,-0.21,-2.08
17.626,-0.7,-1.34,-0.42,-4.9,-3.48,-2.23,2.02,-0.21,-2.08
17.633,-0.7,-1.34,-0.42,-5.53,-3.01,-3.94,2.02,-0.21,-2.08
17.654,-0.7,-1.34,-0.42,-6.46,-1.3,-5.28,2.02,-0.21,-2.08
17.673,-0.7,-1.34,-0.42,-6.24,0.68,-5.13,2.02,-0.21,-2.08
17.674,-0.7,-1.34,-0.42,-6.24,0.68,-5.13,1.21,0.28,-0.33
17.691,-0.7,-0.81,-0.44,-6.24,0.68,-5.13,1.21,0.28,-0.33
17.694,-0.7,-0.81,-0.44,-5.6,1.94,-4.38,1.21,0.28,-0.33
17.714,-0.7,-0.81,-0.44,-4.33,2.48,-3.43,1.21,0.28,-0.33
17.734,-0.7,-0.81,-0.44,-3.25,3.0,-3.03,1.21,0.28,-0.33
17.736,-0.7,-0.81,-0.44,-3.25,3.0,-3.03,0.15,-1.68,0.54
17.755,-0.7,-0.81,-0.44,-2.08,3.51,-2.74,0.15,-1.68,0.54
17.756,-0.4,-0.63,-0.3,-2.08,3.51,-2.74,0.15,-1.68,0.54
17.773,-0.4,-0.63,-0.3,-1.28,3.85,-2.86,0.15,-1.68,0.54
17.793,-0.4,-0.63,-0.3,-0.34,4.07,-2.53,0.15,-1.68,0.54
17.801,-0.4,-0.63,-0.3,-0.34,4.07,-2.53,-0.06,-1.35,0.49
17.814,-0.4,-0.63,-0.3,0.33,4.07,-2.31,-0.06,-1.35,0.49
17.821,-0.19,-0.57,-0.25,0.33,4.07,-2.31,-0.06,-1.35,0.49
17.835,-0.19,-0.57,-0.25,0.89,3.7,-1.84,-0.06,-1.35,0.49
17.855,-0.19,-0.57,-0.25,1.08,2.66,-1.75,-0.06,-1.35,0.49
17.88,-0.19,-0.57,-0.25,1.08,2.66,-1.75,0.02,-0.64,-0.59
17.882,-0.19,-0.57,-0.25,0.64,1.98,-1.6,0.02,-0.64,-0.59
17.888,-0.27,-0.76,-0.22,0.64,1.98,-1.6,0.02,-0.64,-0.59
17.9,-0.27,-0.76,-0.22,-0.51,2.31,-1.64,0.02,-0.64,-0.59
17.916,-0.27,-0.76,-0.22,-1.29,2.03,-1.77,0.02,-0.64,-0.59
17.934,-0.27,-0.76,-0.22,-2.13,1.72,-2.04,0.02,-0.64,-0.59
17.935,-0.27,-0.76,-0.22,-2.13,1.72,-2.04,0.28,-0.13,-1.17
17.951,-0.51,-0.8,-0.3,-2.13,1.72,-2.04,0.28,-0.13,-1.17
17.955,-0.51,-0.8,-0.3,-2.78,1.83,-2.18,0.28,-0.13,-1.17
17.975,-0.51,-0.8,-0.3,-3.68,1.53,-2.57,0.28,-0.13,-1.17
17.994,-0.51,-0.8,-0.3,-3.89,0.36,-2.85,0.28,-0.13,-1.17
17.997,-0.51,-0.8,-0.3,-3.89,0.36,-2.85,0.27,0.25,-0.68
18.014,-0.51,-0.8,-0.3,-3.9,-1.24,-3.2,0.27,0.25,-0.68
18.016,-0.59,-1.15,-0.41,-3.9,-1.24,-3.2,0.27,0.25,-0.68
18.035,-0.59,-1.15,-0.41,-4.01,-1.77,-3.16,0.27,0.25,-0.68
18.055,-0.59,-1.15,-0.41,-4.85,-1.06,-2.77,0.27,0.25,-0.68
18.079,-0.59,-1.15,-0.41,-4.85,-1.06,-2.77,-0.51,0.09,-0.13
18.08,-0.59,-1.15,-0.41,-5.32,-0.77,-1.79,-0.51,0.09,-0.13
18.081,-0.77,-1.11,-0.25,-5.32,-0.77,-1.79,-0.51,0.09,-0.13
18.094,-0.77,-1.11,-0.25,-5.14,-2.17,-0.75,-0.51,0.09,-0.13
18.115,-0.77,-1.11,-0.25,-3.74,-3.45,0.03,-0.51,0.09,-0.13
18.127,-0.77,-1.11,-0.25,-3.74,-3.45,0.03,-0.7,-1.08,0.74
18.134,-0.77,-1.11,-0.25,-2.55,-2.92,0.18,-0.7,-1.08,0.74
18.146,-0.47,-1.21,-0.15,-2.55,-2.92,0.18,-0.7,-1.08,0.74
18.154,-0.47,-1.21,-0.15,-1.79,-2.35,-0.17,-0.7,-1.08,0.74
18.175,-0.47,-1.21,-0.15,-1.52,-2.36,-0.45,-0.7,-1.08,0.74
18.204,-0.47,-1.21,-0.15,-1.24,-2.45,-0.37,-0.7,-1.08,0.74
18.206,-0.47,-1.21,-0.15,-1.24,-2.45,-0.37,-0.37,0.84,0.75
18.212,-0.44,-1.25,-0.18,-1.24,-2.45,-0.37,-0.37,0.84,0.75
18.219,-0.44,-1.25,-0.18,-1.13,-2.95,-0.2,-0.37,0.84,0.75
18.235,-0.44,-1.25,-0.18,-1.43,-3.76,0.2,-0.37,0.84,0.75
18.255,-0.44,-1.25,-0.18,-1.9,-3.93,0.81,-0.37,0.84,0.75
18.257,-0.44,-1.25,-0.18,-1.9,-3.93,0.81,-0.23,2.65,0.69
18.293,-0.44,-1.25,-0.18,-2.39,-3.33,1.09,-0.23,2.65,0.69
18.294,-0.6,-1.24,-0.1,-2.39,-3.33,1.09,-0.23,2.65,0.69
18.295,-0.6,-1.24,-0.1,-2.82,-1.98,1.05,-0.23,2.65,0.69
18.315,-0.6,-1.24,-0.1,-2.66,-1.16,0.98,-0.23,2.65,0.69
18.321,-0.6,-1.24,-0.1,-2.66,-1.16,0.98,-0.19,2.89,1.29
18.335,-0.6,-1.24,-0.1,-2.05,-0.61,1.06,-0.19,2.89,1.29
18.341,-0.55,-0.95,-0.14,-2.05,-0.61,1.06,-0.19,2.89,1.29
18.355,-0.55,-0.95,-0.14,-1.47,-0.16,1.22,-0.19,2.89,1.29
18.379,-0.55,-0.95,-0.14,-1.17,0.27,1.58,-0.19,2.89,1.29
18.386,-0.55,-0.95,-0.14,-1.17,0.27,1.58,-0.71,2.43,1.58
18.399,-0.55,-0.95,-0.14,-0.79,0.54,1.94,-0.71,2.43,1.58
18.406,-0.47,-0.81,-0.08,-0.79,0.54,1.94,-0.71,2.43,1.58
18.415,-0.47,-0.81,-0.08,-0.39,0.59,2.47,-0.71,2.43,1.58
18.434,-0.47,-0.81,-0.08,0.18,0.5,2.86,-0.71,2.43,1.58
18.453,-0.47,-0.81,-0.08,0.68,0.14,3.39,-0.71,2.43,1.58
18.454,-0.47,-0.81,-0.08,0.68,0.14,3.39,-1.17,1.6,1.62
18.472,-0.36,-0.84,-0.01,0.68,0.14,3.39,-1.17,1.6,1.62
18.481,-0.36,-0.84,-0.01,1.11,-0.23,3.71,-1.17,1.6,1.62
18.494,-0.36,-0.84,-0.01,1.41,-0.54,4.24,-1.17,1.6,1.62
18.514,-0.36,-0.84,-0.01,1.54,-0.45,4.51,-1.17,1.6,1.62
18.519,-0.36,-0.84,-0.01,1.54,-0.45,4.51,-1.26,0.85,1.21
18.534,-0.36,-0.84,-0.01,1.53,-0.41,5.01,-1.26,0.85,1.21
18.536,-0.36,-0.8,0.07,1.53,-0.41,5.01,-1.26,0.85,1.21
18.555,-0.36,-0.8,0.07,1.55,-0.25,4.96,-1.26,0.85,1.21
18.574,-0.36,-0.8,0.07,1.77,-0.35,5.22,-1.26,0.85,1.21
18.582,-0.36,-0.8,0.07,1.77,-0.35,5.22,-1.04,-0.05,1.05
18.601,-0.36,-0.8,0.07,2.2,-0.34,5.0,-1.04,-0.05,1.05
18.602,-0.29,-0.79,0.07,2.2,-0.34,5.0,-1.04,-0.05,1.05
18.617,-0.29,-0.79,0.07,2.96,-0.89,4.87,-1.04,-0.05,1.05
18.635,-0.29,-0.79,0.07,3.55,-1.12,4.09,-1.04,-0.05,1.05
18.653,-0.29,-0.79,0.07,3.55,-1.12,4.09,0.09,0.12,0.58
18.655,-0.29,-0.79,0.07,4.16,-1.41,2.99,0.09,0.12,0.58
18.686,-0.15,-0.89,-0.23,4.16,-1.41,2.99,0.09,0.12,0.58
18.688,-0.15,-0.89,-0.23,3.84,-1.4,1.39,0.09,0.12,0.58
18.694,-0.15,-0.89,-0.23,3.18,-1.01,0.58,0.09,0.12,0.58
18.713,-0.15,-0.89,-0.23,2.39,-1.35,0.8,0.09,0.12,0.58
18.716,-0.15,-0.89,-0.23,2.39,-1.35,0.8,-0.16,0.03,-0.42
18.732,-0.29,-1.03,-0.24,2.39,-1.35,0.8,-0.16,0.03,-0.42
18.736,-0.29,-1.03,-0.24,2.2,-2.56,1.7,-0.16,0.03,-0.42
18.755,-0.29,-1.03,-0.24,1.96,-3.35,2.05,-0.16,0.03,-0.42
18.775,-0.29,-1.03,-0.24,1.9,-4.13,2.23,-0.16,0.03,-0.42
18.777,-0.29,-1.03,-0.24,1.9,-4.13,2.23,0.22,-0.74,-1.12
18.794,-0.29,-1.03,-0.24,1.41,-3.97,2.39,0.22,-0.74,-1.12
18.796,-0.32,-1.23,-0.09,1.41,-3.97,2.39,0.22,-0.74,-1.12
18.815,-0.32,-1.23,-0.09,0.88,-3.27,2.83,0.22,-0.74,-1.12
18.833,-0.32,-1.23,-0.09,0.19,-2.43,2.11,0.22,-0.74,-1.12
18.849,-0.32,-1.23,-0.09,0.19,-2.43,2.11,1.4,-0.88,-1.61
18.854,-0.32,-1.23,-0.09,-0.33,-1.91,1.17,1.4,-0.88,-1.61
18.871,-0.43,-1.09,-0.22,-0.33,-1.91,1.17,1.4,-0.88,-1.61
18.873,-0.43,-1.09,-0.22,-0.77,-1.75,-0.23,1.4,-0.88,-1.61
18.894,-0.43,-1.09,-0.22,-1.06,-1.74,-1.18,1.4,-0.88,-1.61
18.906,-0.43,-1.09,-0.22,-1.06,-1.74,-1.18,2.06,0.55,-1.06
18.914,-0.43,-1.09,-0.22,-1.17,-2.1,-2.2,2.06,0.55,-1.06
18.927,-0.42,-1.18,-0.48,-1.17,-2.1,-2.2,2.06,0.55,-1.06
18.934,-0.42,-1.18,-0.48,-1.24,-1.88,-3.43,2.06,0.55,-1.06
18.953,-0.42,-1.18,-0.48,-1.7,0.12,-3.91,2.06,0.55,-1.06
18.974,-0.42,-1.18,-0.48,-2.19,2.06,-3.8,2.06,0.55,-1.06
18.975,-0.42,-1.18,-0.48,-2.19,2.06,-3.8,1.01,-1.17,-0.67
18.992,-0.48,-0.68,-0.46,-2.19,2.06,-3.8,1.01,-1.17,-0.67
18.995,-0.48,-0.68,-0.46,-2.02,2.9,-3.33,1.01,-1.17,-0.67
19.015,-0.48,-0.68,-0.46,-1.31,2.79,-2.97,1.01,-1.17,-0.67
19.034,-0.48,-0.68,-0.46,-0.65,2.79,-2.55,1.01,-1.17,-0.67
19.037,-0.48,-0.68,-0.46,-0.65,2.79,-2.55,0.14,-2.19,-0.29
19.055,-0.48,-0.68,-0.46,-0.21,3.29,-2.43,0.14,-2.19,-0.29
19.056,-0.29,-0.62,-0.35,-0.21,3.29,-2.43,0.14,-2.19,-0.29
19.074,-0.29,-0.62,-0.35,-0.0,3.73,-2.06,0.14,-2.19,-0.29
19.095,-0.29,-0.62,-0.35,-0.19,3.91,-1.69,0.14,-2.19,-0.29
19.102,-0.29,-0.62,-0.35,-0.19,3.91,-1.69,0.17,-0.95,-0.45
19.114,-0.29,-0.62,-0.35,-0.34,3.91,-1.08,0.17,-0.95,-0.45
19.121,-0.32,-0.57,-0.21,-0.34,3.91,-1.08,0.17,-0.95,-0.45
19.134,-0.32,-0.57,-0.21,-0.51,3.84,-0.65,0.17,-0.95,-0.45
19.155,-0.32,-0.57,-0.21,-0.41,3.61,-0.52,0.17,-0.95,-0.45
19.174,-0.32,-0.57,-0.21,-0.41,3.61,-0.52,0.65,-0.33,-0.59
19.176,-0.32,-0.57,-0.21,-0.55,2.98,-0.94,0.65,-0.33,-0.59
19.186,-0.35,-0.69,-0.23,-0.55,2.98,-0.94,0.65,-0.33,-0.59
19.199,-0.35,-0.69,-0.23,-0.84,2.87,-1.3,0.65,-0.33,-0.59
19.217,-0.35,-0.69,-0.23,-1.31,3.21,-1.48,0.65,-0.33,-0.59
19.235,-0.35,-0.69,-0.23,-1.38,3.24,-1.11,0.65,-0.33,-0.59
19.236,-0.35,-0.69,-0.23,-1.38,3.24,-1.11,0.59,-0.27,-0.63
19.251,-0.39,-0.73,-0.22,-1.38,3.24,-1.11,0.59,-0.27,-0.63
19.254,-0.39,-0.73,-0.22,-1.4,2.51,-1.33,0.59,-0.27,-0.63
19.275,-0.39,-0.73,-0.22,-1.26,1.19,-1.7,0.59,-0.27,-0.63
19.294,-0.39,-0.73,-0.22,-1.58,-0.28,-2.22,0.59,-0.27,-0.63
19.297,-0.39,-0.73,-0.22,-1.58,-0.28,-2.22,0.59,-0.4,-0.92
19.314,-0.39,-0.73,-0.22,-1.98,-1.97,-2.79,0.59,-0.4,-0.92
19.316,-0.44,-1.24,-0.37,-1.98,-1.97,-2.79,0.59,-0.4,-0.92
19.334,-0.44,-1.24,-0.37,-2.83,-3.36,-3.16,0.59,-0.4,-0.92
19.354,-0.44,-1.24,-0.37,-4.07,-2.91,-2.59,0.59,-0.4,-0.92
19.372,-0.44,-1.24,-0.37,-4.07,-2.91,-2.59,-0.28,-0.94,-1.16
19.379,-0.44,-1.24,-0.37,-5.34,-1.66,-1.65,-0.28,-0.94,-1.16
19.381,-0.75,-1.17,-0.19,-5.34,-1.66,-1.65,-0.28,-0.94,-1.16
19.393,-0.75,-1.17,-0.19,-5.44,-2.31,-0.58,-0.28,-0.94,-1.16
19.413,-0.75,-1.17,-0.19,-4.82,-3.71,-0.04,-0.28,-0.94,-1.16
19.426,-0.75,-1.17,-0.19,-4.82,-3.71,-0.04,0.2,-1.3,-0.15
19.433,-0.75,-1.17,-0.19,-3.62,-4.13,-0.53,0.2,-1.3,-0.15
19.446,-0.52,-1.37,-0.23,-3.62,-4.13,-0.53,0.2,-1.3,-0.15
